"taskid","output_type","method","parnames","parameter","classification","replications_used","near_zero_rate","mcse_near_zero_rate","boundary_rate","mcse_boundary_rate"
29,"fit-mplus","Mplus DSEM Default","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
29,"fit-mplus","Mplus DSEM Default","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
29,"fit-mplus","Mplus DSEM Default","tau_sqr[3,3]",0,"bayesian_near_zero",10,0,0,,
29,"fit-mplus","Mplus DSEM Default","tau_sqr[4,4]",0,"bayesian_near_zero",10,0,0,,
29,"fit-mplus","Mplus DSEM Default","tau_sqr[5,5]",0,"bayesian_near_zero",10,0,0,,
29,"fit-mplus","Mplus DSEM Default","tau_sqr[6,6]",0,"bayesian_near_zero",10,0,0,,
29,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
29,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
29,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[3,3]",0,"bayesian_near_zero",10,0,0,,
29,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[4,4]",0,"bayesian_near_zero",10,0,0,,
29,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[5,5]",0,"bayesian_near_zero",10,0,0,,
29,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[6,6]",0,"bayesian_near_zero",10,0,0,,
29,"fit-naive","Uncertainty-Uncorrected","tau_sqr[1,1]",1.2,"ml_boundary",8,0,0,0,0
29,"fit-naive","Uncertainty-Uncorrected","tau_sqr[2,2]",1.1,"ml_boundary",8,0,0,0,0
29,"fit-naive","Uncertainty-Uncorrected","tau_sqr[3,3]",0,"ml_boundary",8,0,0,0,0
29,"fit-naive","Uncertainty-Uncorrected","tau_sqr[4,4]",0,"ml_boundary",8,0.875,0.116926793336686,0.875,0.116926793336686
29,"fit-naive","Uncertainty-Uncorrected","tau_sqr[5,5]",0,"ml_boundary",8,1,0,1,0
29,"fit-naive","Uncertainty-Uncorrected","tau_sqr[6,6]",0,"ml_boundary",8,0,0,0,0
30,"fit-meta-var-mx","MetaVAR","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
30,"fit-meta-var-mx","MetaVAR","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
30,"fit-meta-var-mx","MetaVAR","tau_sqr[3,3]",0,"ml_boundary",10,0,0,0,0
30,"fit-meta-var-mx","MetaVAR","tau_sqr[4,4]",0,"ml_boundary",10,0,0,0,0
30,"fit-meta-var-mx","MetaVAR","tau_sqr[5,5]",0,"ml_boundary",10,0,0,0,0
30,"fit-meta-var-mx","MetaVAR","tau_sqr[6,6]",0,"ml_boundary",10,0,0,0,0
30,"fit-mplus","Mplus DSEM Default","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
30,"fit-mplus","Mplus DSEM Default","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
30,"fit-mplus","Mplus DSEM Default","tau_sqr[3,3]",0,"bayesian_near_zero",10,0,0,,
30,"fit-mplus","Mplus DSEM Default","tau_sqr[4,4]",0,"bayesian_near_zero",10,0,0,,
30,"fit-mplus","Mplus DSEM Default","tau_sqr[5,5]",0,"bayesian_near_zero",10,0,0,,
30,"fit-mplus","Mplus DSEM Default","tau_sqr[6,6]",0,"bayesian_near_zero",10,0,0,,
30,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
30,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
30,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[3,3]",0,"bayesian_near_zero",10,0,0,,
30,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[4,4]",0,"bayesian_near_zero",10,0,0,,
30,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[5,5]",0,"bayesian_near_zero",10,0,0,,
30,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[6,6]",0,"bayesian_near_zero",10,0,0,,
30,"fit-naive","Uncertainty-Uncorrected","tau_sqr[1,1]",1.2,"ml_boundary",4,0,0,0,0
30,"fit-naive","Uncertainty-Uncorrected","tau_sqr[2,2]",1.1,"ml_boundary",4,0,0,0,0
30,"fit-naive","Uncertainty-Uncorrected","tau_sqr[3,3]",0,"ml_boundary",4,0,0,0,0
30,"fit-naive","Uncertainty-Uncorrected","tau_sqr[4,4]",0,"ml_boundary",4,1,0,1,0
30,"fit-naive","Uncertainty-Uncorrected","tau_sqr[5,5]",0,"ml_boundary",4,1,0,1,0
30,"fit-naive","Uncertainty-Uncorrected","tau_sqr[6,6]",0,"ml_boundary",4,0,0,0,0
31,"fit-meta-var-mx","MetaVAR","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
31,"fit-meta-var-mx","MetaVAR","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
31,"fit-meta-var-mx","MetaVAR","tau_sqr[3,3]",0,"ml_boundary",10,0,0,0,0
31,"fit-meta-var-mx","MetaVAR","tau_sqr[4,4]",0,"ml_boundary",10,0,0,0,0
31,"fit-meta-var-mx","MetaVAR","tau_sqr[5,5]",0,"ml_boundary",10,0,0,0,0
31,"fit-meta-var-mx","MetaVAR","tau_sqr[6,6]",0,"ml_boundary",10,0,0,0,0
31,"fit-mplus","Mplus DSEM Default","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
31,"fit-mplus","Mplus DSEM Default","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
31,"fit-mplus","Mplus DSEM Default","tau_sqr[3,3]",0,"bayesian_near_zero",10,0,0,,
31,"fit-mplus","Mplus DSEM Default","tau_sqr[4,4]",0,"bayesian_near_zero",10,0,0,,
31,"fit-mplus","Mplus DSEM Default","tau_sqr[5,5]",0,"bayesian_near_zero",10,0,0,,
31,"fit-mplus","Mplus DSEM Default","tau_sqr[6,6]",0,"bayesian_near_zero",10,0,0,,
31,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
31,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
31,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[3,3]",0,"bayesian_near_zero",10,0,0,,
31,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[4,4]",0,"bayesian_near_zero",10,0,0,,
31,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[5,5]",0,"bayesian_near_zero",10,0,0,,
31,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[6,6]",0,"bayesian_near_zero",10,0,0,,
31,"fit-naive","Uncertainty-Uncorrected","tau_sqr[1,1]",1.2,"ml_boundary",7,0,0,0,0
31,"fit-naive","Uncertainty-Uncorrected","tau_sqr[2,2]",1.1,"ml_boundary",7,0,0,0,0
31,"fit-naive","Uncertainty-Uncorrected","tau_sqr[3,3]",0,"ml_boundary",7,0,0,0,0
31,"fit-naive","Uncertainty-Uncorrected","tau_sqr[4,4]",0,"ml_boundary",7,0.714285714285714,0.170746944190628,0.714285714285714,0.170746944190628
31,"fit-naive","Uncertainty-Uncorrected","tau_sqr[5,5]",0,"ml_boundary",7,1,0,1,0
31,"fit-naive","Uncertainty-Uncorrected","tau_sqr[6,6]",0,"ml_boundary",7,0,0,0,0
32,"fit-meta-var-mx","MetaVAR","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
32,"fit-meta-var-mx","MetaVAR","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
32,"fit-meta-var-mx","MetaVAR","tau_sqr[3,3]",0,"ml_boundary",10,0,0,0,0
32,"fit-meta-var-mx","MetaVAR","tau_sqr[4,4]",0,"ml_boundary",10,0,0,0,0
32,"fit-meta-var-mx","MetaVAR","tau_sqr[5,5]",0,"ml_boundary",10,0.1,0.0948683298050514,0.1,0.0948683298050514
32,"fit-meta-var-mx","MetaVAR","tau_sqr[6,6]",0,"ml_boundary",10,0.1,0.0948683298050514,0.1,0.0948683298050514
32,"fit-mplus","Mplus DSEM Default","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
32,"fit-mplus","Mplus DSEM Default","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
32,"fit-mplus","Mplus DSEM Default","tau_sqr[3,3]",0,"bayesian_near_zero",10,0,0,,
32,"fit-mplus","Mplus DSEM Default","tau_sqr[4,4]",0,"bayesian_near_zero",10,0,0,,
32,"fit-mplus","Mplus DSEM Default","tau_sqr[5,5]",0,"bayesian_near_zero",10,0,0,,
32,"fit-mplus","Mplus DSEM Default","tau_sqr[6,6]",0,"bayesian_near_zero",10,0,0,,
32,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
32,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
32,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[3,3]",0,"bayesian_near_zero",10,0,0,,
32,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[4,4]",0,"bayesian_near_zero",10,0,0,,
32,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[5,5]",0,"bayesian_near_zero",10,0,0,,
32,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[6,6]",0,"bayesian_near_zero",10,0,0,,
32,"fit-naive","Uncertainty-Uncorrected","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
32,"fit-naive","Uncertainty-Uncorrected","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
32,"fit-naive","Uncertainty-Uncorrected","tau_sqr[3,3]",0,"ml_boundary",10,0,0,0,0
32,"fit-naive","Uncertainty-Uncorrected","tau_sqr[4,4]",0,"ml_boundary",10,1,0,1,0
32,"fit-naive","Uncertainty-Uncorrected","tau_sqr[5,5]",0,"ml_boundary",10,1,0,1,0
32,"fit-naive","Uncertainty-Uncorrected","tau_sqr[6,6]",0,"ml_boundary",10,0,0,0,0
33,"fit-meta-var-mx","MetaVAR","tau_sqr[1,1]",1.2,"ml_boundary",9,0,0,0,0
33,"fit-meta-var-mx","MetaVAR","tau_sqr[2,2]",1.1,"ml_boundary",9,0,0,0,0
33,"fit-meta-var-mx","MetaVAR","tau_sqr[3,3]",0,"ml_boundary",9,0,0,0,0
33,"fit-meta-var-mx","MetaVAR","tau_sqr[4,4]",0,"ml_boundary",9,0,0,0,0
33,"fit-meta-var-mx","MetaVAR","tau_sqr[5,5]",0,"ml_boundary",9,0,0,0,0
33,"fit-meta-var-mx","MetaVAR","tau_sqr[6,6]",0,"ml_boundary",9,0.111111111111111,0.104756560175785,0.111111111111111,0.104756560175785
33,"fit-mplus","Mplus DSEM Default","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
33,"fit-mplus","Mplus DSEM Default","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
33,"fit-mplus","Mplus DSEM Default","tau_sqr[3,3]",0,"bayesian_near_zero",10,0,0,,
33,"fit-mplus","Mplus DSEM Default","tau_sqr[4,4]",0,"bayesian_near_zero",10,0,0,,
33,"fit-mplus","Mplus DSEM Default","tau_sqr[5,5]",0,"bayesian_near_zero",10,0,0,,
33,"fit-mplus","Mplus DSEM Default","tau_sqr[6,6]",0,"bayesian_near_zero",10,0,0,,
33,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
33,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
33,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[3,3]",0,"bayesian_near_zero",10,0,0,,
33,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[4,4]",0,"bayesian_near_zero",10,0,0,,
33,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[5,5]",0,"bayesian_near_zero",10,0,0,,
33,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[6,6]",0,"bayesian_near_zero",10,0,0,,
33,"fit-naive","Uncertainty-Uncorrected","tau_sqr[1,1]",1.2,"ml_boundary",1,0,0,0,0
33,"fit-naive","Uncertainty-Uncorrected","tau_sqr[2,2]",1.1,"ml_boundary",1,0,0,0,0
33,"fit-naive","Uncertainty-Uncorrected","tau_sqr[3,3]",0,"ml_boundary",1,0,0,0,0
33,"fit-naive","Uncertainty-Uncorrected","tau_sqr[4,4]",0,"ml_boundary",1,1,0,1,0
33,"fit-naive","Uncertainty-Uncorrected","tau_sqr[5,5]",0,"ml_boundary",1,1,0,1,0
33,"fit-naive","Uncertainty-Uncorrected","tau_sqr[6,6]",0,"ml_boundary",1,0,0,0,0
34,"fit-meta-var-mx","MetaVAR","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
34,"fit-meta-var-mx","MetaVAR","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
34,"fit-meta-var-mx","MetaVAR","tau_sqr[3,3]",0,"ml_boundary",10,0,0,0,0
34,"fit-meta-var-mx","MetaVAR","tau_sqr[4,4]",0,"ml_boundary",10,0,0,0,0
34,"fit-meta-var-mx","MetaVAR","tau_sqr[5,5]",0,"ml_boundary",10,0,0,0,0
34,"fit-meta-var-mx","MetaVAR","tau_sqr[6,6]",0,"ml_boundary",10,0,0,0,0
34,"fit-mplus","Mplus DSEM Default","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
34,"fit-mplus","Mplus DSEM Default","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
34,"fit-mplus","Mplus DSEM Default","tau_sqr[3,3]",0,"bayesian_near_zero",10,0,0,,
34,"fit-mplus","Mplus DSEM Default","tau_sqr[4,4]",0,"bayesian_near_zero",10,0,0,,
34,"fit-mplus","Mplus DSEM Default","tau_sqr[5,5]",0,"bayesian_near_zero",10,0,0,,
34,"fit-mplus","Mplus DSEM Default","tau_sqr[6,6]",0,"bayesian_near_zero",10,0,0,,
34,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
34,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
34,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[3,3]",0,"bayesian_near_zero",10,0,0,,
34,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[4,4]",0,"bayesian_near_zero",10,0,0,,
34,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[5,5]",0,"bayesian_near_zero",10,0,0,,
34,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[6,6]",0,"bayesian_near_zero",10,0,0,,
34,"fit-naive","Uncertainty-Uncorrected","tau_sqr[1,1]",1.2,"ml_boundary",6,0,0,0,0
34,"fit-naive","Uncertainty-Uncorrected","tau_sqr[2,2]",1.1,"ml_boundary",6,0,0,0,0
34,"fit-naive","Uncertainty-Uncorrected","tau_sqr[3,3]",0,"ml_boundary",6,0,0,0,0
34,"fit-naive","Uncertainty-Uncorrected","tau_sqr[4,4]",0,"ml_boundary",6,1,0,1,0
34,"fit-naive","Uncertainty-Uncorrected","tau_sqr[5,5]",0,"ml_boundary",6,1,0,1,0
34,"fit-naive","Uncertainty-Uncorrected","tau_sqr[6,6]",0,"ml_boundary",6,0,0,0,0
35,"fit-meta-var-mx","MetaVAR","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
35,"fit-meta-var-mx","MetaVAR","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
35,"fit-meta-var-mx","MetaVAR","tau_sqr[3,3]",0,"ml_boundary",10,0,0,0,0
35,"fit-meta-var-mx","MetaVAR","tau_sqr[4,4]",0,"ml_boundary",10,0,0,0,0
35,"fit-meta-var-mx","MetaVAR","tau_sqr[5,5]",0,"ml_boundary",10,0,0,0,0
35,"fit-meta-var-mx","MetaVAR","tau_sqr[6,6]",0,"ml_boundary",10,0.1,0.0948683298050514,0.1,0.0948683298050514
35,"fit-mplus","Mplus DSEM Default","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
35,"fit-mplus","Mplus DSEM Default","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
35,"fit-mplus","Mplus DSEM Default","tau_sqr[3,3]",0,"bayesian_near_zero",10,0,0,,
35,"fit-mplus","Mplus DSEM Default","tau_sqr[4,4]",0,"bayesian_near_zero",10,0,0,,
35,"fit-mplus","Mplus DSEM Default","tau_sqr[5,5]",0,"bayesian_near_zero",10,0,0,,
35,"fit-mplus","Mplus DSEM Default","tau_sqr[6,6]",0,"bayesian_near_zero",10,0,0,,
35,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
35,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
35,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[3,3]",0,"bayesian_near_zero",10,0,0,,
35,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[4,4]",0,"bayesian_near_zero",10,0,0,,
35,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[5,5]",0,"bayesian_near_zero",10,0,0,,
35,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[6,6]",0,"bayesian_near_zero",10,0,0,,
35,"fit-naive","Uncertainty-Uncorrected","tau_sqr[1,1]",1.2,"ml_boundary",8,0,0,0,0
35,"fit-naive","Uncertainty-Uncorrected","tau_sqr[2,2]",1.1,"ml_boundary",8,0,0,0,0
35,"fit-naive","Uncertainty-Uncorrected","tau_sqr[3,3]",0,"ml_boundary",8,0,0,0,0
35,"fit-naive","Uncertainty-Uncorrected","tau_sqr[4,4]",0,"ml_boundary",8,1,0,1,0
35,"fit-naive","Uncertainty-Uncorrected","tau_sqr[5,5]",0,"ml_boundary",8,1,0,1,0
35,"fit-naive","Uncertainty-Uncorrected","tau_sqr[6,6]",0,"ml_boundary",8,0,0,0,0
36,"fit-meta-var-mx","MetaVAR","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
36,"fit-meta-var-mx","MetaVAR","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
36,"fit-meta-var-mx","MetaVAR","tau_sqr[3,3]",0,"ml_boundary",10,0,0,0,0
36,"fit-meta-var-mx","MetaVAR","tau_sqr[4,4]",0,"ml_boundary",10,0,0,0,0
36,"fit-meta-var-mx","MetaVAR","tau_sqr[5,5]",0,"ml_boundary",10,0,0,0,0
36,"fit-meta-var-mx","MetaVAR","tau_sqr[6,6]",0,"ml_boundary",10,0,0,0,0
36,"fit-mplus","Mplus DSEM Default","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
36,"fit-mplus","Mplus DSEM Default","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
36,"fit-mplus","Mplus DSEM Default","tau_sqr[3,3]",0,"bayesian_near_zero",10,0,0,,
36,"fit-mplus","Mplus DSEM Default","tau_sqr[4,4]",0,"bayesian_near_zero",10,0,0,,
36,"fit-mplus","Mplus DSEM Default","tau_sqr[5,5]",0,"bayesian_near_zero",10,0,0,,
36,"fit-mplus","Mplus DSEM Default","tau_sqr[6,6]",0,"bayesian_near_zero",10,0,0,,
36,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
36,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
36,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[3,3]",0,"bayesian_near_zero",10,0,0,,
36,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[4,4]",0,"bayesian_near_zero",10,0,0,,
36,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[5,5]",0,"bayesian_near_zero",10,0,0,,
36,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[6,6]",0,"bayesian_near_zero",10,0,0,,
36,"fit-naive","Uncertainty-Uncorrected","tau_sqr[1,1]",1.2,"ml_boundary",9,0,0,0,0
36,"fit-naive","Uncertainty-Uncorrected","tau_sqr[2,2]",1.1,"ml_boundary",9,0,0,0,0
36,"fit-naive","Uncertainty-Uncorrected","tau_sqr[3,3]",0,"ml_boundary",9,0,0,0,0
36,"fit-naive","Uncertainty-Uncorrected","tau_sqr[4,4]",0,"ml_boundary",9,1,0,1,0
36,"fit-naive","Uncertainty-Uncorrected","tau_sqr[5,5]",0,"ml_boundary",9,1,0,1,0
36,"fit-naive","Uncertainty-Uncorrected","tau_sqr[6,6]",0,"ml_boundary",9,0,0,0,0
