"taskid","replications","replications_used","parnames","parameter","method","n","time","heterogeneity","ci","est","se","z","p","ll","ul","sig","zero_hit","theta_hit","sq_error","bias","rel_bias","se_bias","rel_se_bias","rmse","coverage","rejection_rate","power","type1_error","success_rate","n_bias","n_rmse","n_coverage","n_rejection","mcse_bias","mcse_rmse","mcse_coverage","mcse_rejection_rate","mcse_power","mcse_type1_error","summary_output_type"
9,10,9,"alpha[4,1]",0,"BMLVAR-Priors",200,200,1,"Posterior",0.0136511111111111,0.0168614339946431,,,-0.0193790277777778,0.0467523611111111,,0.888888888888889,0.888888888888889,0.000356792977777778,0.0136511111111111,,0.00301422629377032,0.217677553401638,0.0188889644442933,0.888888888888889,0.111111111111111,,0.111111111111111,0.9,9,9,9,9,0.00461573590029093,0.00458002904434906,0.104756560175785,0.104756560175785,,0.104756560175785,"summary-fit-mplus-k4-priors"
9,10,9,"alpha[5,1]",0.39487730015829,"BMLVAR-Priors",200,200,1,"Posterior",0.393449444444444,0.0118109231612036,,,0.370165444444444,0.416486833333333,,0,1,9.6171074408697e-05,-0.00142785571384559,-0.00361594782296481,0.0015202069432828,0.147726058234453,0.00980668518963962,1,1,1,,0.9,9,9,9,9,0.00343023873930692,0.00151465585395213,0,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"alpha[6,1]",0.0524495944105686,"BMLVAR-Priors",200,200,1,"Posterior",0.0505633333333333,0.0119894571027898,,,0.0270521388888889,0.0741511944444444,,0,1,0.000129250019740382,-0.00188626107723528,-0.0359633110309656,9.81348991826551e-05,0.00825264823392699,0.011368817869083,1,1,1,,0.9,9,9,9,9,0.00396377406786904,0.00278382893416923,0,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"alpha[7,1]",0.124933589626799,"BMLVAR-Priors",200,200,1,"Posterior",0.129878333333333,0.0120821546449794,,,0.106227722222222,0.153585777777778,,0,1,0.000189089390323309,0.0049447437065341,0.0395789772894944,-0.00152735535722129,-0.112227064528724,0.0137509777951718,1,1,1,,0.9,9,9,9,9,0.00453650333406689,0.00201155555212415,0,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"alpha[8,1]",0.17897236563531,"BMLVAR-Priors",200,200,1,"Posterior",0.183274444444444,0.0119455109563353,,,0.15982875,0.20678225,,0,1,0.000117589373438032,0.00430207880913484,0.0240376708094765,0.00138773288622146,0.131441755737388,0.0108438634000079,1,1,1,,0.9,9,9,9,9,0.00351925935670463,0.00196110290645451,0,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"alpha[9,1]",0.128225544115233,"BMLVAR-Priors",200,200,1,"Posterior",0.132883888888889,0.0117053433611953,,,0.109968694444444,0.155845694444444,,0,1,9.47388747956811e-05,0.00465834477365609,0.0363293040072403,0.00264065714979717,0.291312582500292,0.00973338968682962,1,1,1,,0.9,9,9,9,9,0.00302156207046604,0.00159977911298028,0,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"alpha[10,1]",0.295050499001833,"BMLVAR-Priors",200,200,1,"Posterior",0.293063888888889,0.0119995351642614,,,0.269408722222222,0.316517888888889,,0,0.888888888888889,0.000172427551839617,-0.001986610112944,-0.00673311897341227,-0.00176785560563802,-0.128408907336545,0.0131311671925849,0.888888888888889,1,1,,0.9,9,9,9,9,0.00458913025663313,0.00238129031370481,0.104756560175785,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"alpha[11,1]",0.113646061146805,"BMLVAR-Priors",200,200,1,"Posterior",0.116951666666667,0.0122998809392375,,,0.092851,0.141106777777778,,0,1,0.000114320894519603,0.00330560551986118,0.029086846358811,0.00151479401330125,0.140452647596047,0.0106920949546664,1,1,1,,0.9,9,9,9,9,0.00359502897531207,0.00272839556859134,0,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"alpha[12,1]",0.188879092384969,"BMLVAR-Priors",200,200,1,"Posterior",0.186324444444444,0.0119725054522017,,,0.162800972222222,0.209754472222222,,0,0.888888888888889,0.000157314295235829,-0.00255464794052455,-0.0135253082184328,-0.00105195529585916,-0.0807676660253114,0.012542499560926,0.888888888888889,1,1,,0.9,9,9,9,9,0.00434148691602028,0.00335281735475385,0.104756560175785,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"alpha[13,1]",0.113852554013382,"BMLVAR-Priors",200,200,1,"Posterior",0.120233888888889,0.0121867915277832,,,0.09630875,0.144106833333333,,0,0.888888888888889,0.000194365233558793,0.00638133487550695,0.0560491148468826,-0.000960423904052951,-0.0730515072969194,0.0139414932327493,0.888888888888889,1,1,,0.9,9,9,9,9,0.00438240514394539,0.00330761211730419,0.104756560175785,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"alpha[14,1]",0.148053972254809,"BMLVAR-Priors",200,200,1,"Posterior",0.147128888888889,0.0120261168866411,,,0.123577555555556,0.17079125,,0,1,0.000160677789110445,-0.000925083365919985,-0.0062482846750499,-0.00138282643903187,-0.103127174561495,0.01267587429373,1,1,1,,0.9,9,9,9,9,0.00446964777522434,0.00198932594641535,0,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"alpha[15,1]",0.295940451702769,"BMLVAR-Priors",200,200,1,"Posterior",0.295387777777778,0.0119496146052348,,,0.271872083333333,0.318721194444444,,0,1,9.491331019576e-05,-0.000552673924990939,-0.00186751733942078,0.00163293663001213,0.158281244595781,0.00974234623670089,1,1,1,,0.9,9,9,9,9,0.00343889265840756,0.00218668272268653,0,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"alpha[16,1]",0.131802437263662,"BMLVAR-Priors",200,200,1,"Posterior",0.130837777777778,0.0116919129893575,,,0.107995416666667,0.153865777777778,,0,1,0.000178502740763213,-0.000964659485884642,-0.00731898063428752,-0.00244204238217405,-0.172778413259518,0.013360491785979,1,1,1,,0.9,9,9,9,9,0.00471131845717717,0.00197599004079744,0,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"alpha[17,1]",0.0589160111488943,"BMLVAR-Priors",200,200,1,"Posterior",0.0594444444444444,0.0121961635088304,,,0.0354432777777778,0.0834068888888889,,0,1,0.000110000749772537,0.000528433295550142,0.00896926464038222,0.00108595664631983,0.097744052811851,0.0104881242256438,1,1,1,,0.9,9,9,9,9,0.00370340228750354,0.00166874396688248,0,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"alpha[18,1]",0.178827522816263,"BMLVAR-Priors",200,200,1,"Posterior",0.182965555555556,0.0115426083738033,,,0.160304305555556,0.205612416666667,,0,1,8.43091174205899e-05,0.0041380327392922,0.0231397979132319,0.00284870086464624,0.327666341244806,0.00918199964172238,1,1,1,,0.9,9,9,9,9,0.00289796916971903,0.00196002358789322,0,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"alpha[19,1]",0.0816675676989318,"BMLVAR-Priors",200,200,1,"Posterior",0.07879,0.0119185333257584,,,0.0554098333333333,0.102185638888889,,0,0.888888888888889,0.000142842929195269,-0.00287756769893184,-0.0352351340931325,-0.00038524048555659,-0.031310758102714,0.0119516914784172,0.888888888888889,1,1,,0.9,9,9,9,9,0.00410125793710499,0.00429863641541878,0.104756560175785,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"alpha[20,1]",0.393131974115063,"BMLVAR-Priors",200,200,1,"Posterior",0.394448888888889,0.0118685184165673,,,0.371176527777778,0.417622333333333,,0,0.888888888888889,8.28109855091764e-05,0.00131691477382638,0.00334980327354636,0.00231805711299089,0.242716769306508,0.00910005414869474,0.888888888888889,1,1,,0.9,9,9,9,9,0.00318348710119215,0.00284149909933794,0.104756560175785,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"tau_sqr[1,1]",0.025,"BMLVAR-Priors",200,200,1,"Posterior",0.0245355555555556,0.00401250763915661,,,0.0177488611111111,0.0334545,,0,1,1.223895e-05,-0.000464444444444446,-0.0185777777777778,0.000334716654369982,0.0910102438541382,0.00349842107242682,1,1,1,,0.9,9,9,9,9,0.00122593032826221,0.000426083338081976,0,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"tau_sqr[2,2]",0.025,"BMLVAR-Priors",200,200,1,"Posterior",0.0246911111111111,0.00382101440327022,,,0.01823,0.0331556111111111,,0,1,5.506e-06,-0.000308888888888891,-0.0123555555555556,0.00135384778726896,0.548745990030968,0.00234648673552611,1,1,1,,0.9,9,9,9,9,0.00082238887200042,0.000687963998943603,0,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"tau_sqr[3,3]",0.025,"BMLVAR-Priors",200,200,1,"Posterior",0.0281733333333333,0.00409101348166355,,,0.0212188888888889,0.0372078333333333,,0,0.888888888888889,2.32459333333333e-05,0.00317333333333333,0.126933333333333,0.00024096478067287,0.0625874630133552,0.00482140366836602,0.888888888888889,1,1,,0.9,9,9,9,9,0.00128334956699689,0.00110303932442645,0.104756560175785,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"tau_sqr[4,4]",0.025,"BMLVAR-Priors",200,200,1,"Posterior",0.0224311111111111,0.00416117470208785,,,0.0153699722222222,0.0316600555555556,,0,0.888888888888889,2.36173333333333e-05,-0.00256888888888889,-0.102755555555556,-0.000214372247850074,-0.0489932459422278,0.00485976679824591,0.888888888888889,1,1,,0.9,9,9,9,9,0.00145851564997931,0.00124631164435039,0.104756560175785,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"tau_sqr[5,5]",0.024355403139832,"BMLVAR-Priors",200,200,1,"Posterior",0.02344,0.00275153731662236,,,0.0187721944444444,0.0295444444444444,,0,0.888888888888889,8.06011846396978e-06,-0.000915403139831966,-0.0375852181372795,-9.88880902248373e-05,-0.0346923971373857,0.00283903477681584,0.888888888888889,1,1,,0.9,9,9,9,9,0.000950141802282398,0.000590049793636891,0.104756560175785,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"tau_sqr[6,6]",0.0247574651591533,"BMLVAR-Priors",200,200,1,"Posterior",0.0241988888888889,0.00286045716945751,,,0.01932775,0.0305422222222222,,0,1,7.37917288180129e-06,-0.000558576270264436,-0.0225619330037881,4.07832324372873e-05,0.014463811542829,0.00271646330396737,1,1,1,,0.9,9,9,9,9,0.000939891312340074,0.000664048857081821,0,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"tau_sqr[7,7]",0.0247804672618661,"BMLVAR-Priors",200,200,1,"Posterior",0.0246233333333333,0.00290897893918538,,,0.0196611111111111,0.0310511111111111,,0,0.888888888888889,6.25229107149613e-06,-0.000157133928532734,-0.00634103977427994,0.000262084532526894,0.0990158624641762,0.00250045817231485,0.888888888888889,1,1,,0.9,9,9,9,9,0.00088229813555283,0.000625476262911954,0.104756560175785,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"tau_sqr[8,8]",0.0247684686383005,"BMLVAR-Priors",200,200,1,"Posterior",0.0241422222222222,0.00285549461504656,,,0.0192788888888889,0.0304489444444444,,0,1,9.05789074649045e-06,-0.000626246416078328,-0.0252840183712422,-0.000266831351992191,-0.0854591592322621,0.00300963299199262,1,1,1,,0.9,9,9,9,9,0.00104077532234625,0.000402293838617477,0,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"tau_sqr[9,9]",0.0246885487838448,"BMLVAR-Priors",200,200,1,"Posterior",0.0228011111111111,0.00273584094364443,,,0.01813775,0.0288511388888889,,0,1,5.90236417833105e-06,-0.00188743767273373,-0.0764499237787839,0.00111336255823798,0.686211026447092,0.00242947816996388,1,1,1,,0.9,9,9,9,9,0.000540826128468816,0.000439983070453668,0,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"tau_sqr[10,10]",0.0244166728687642,"BMLVAR-Priors",200,200,1,"Posterior",0.0240144444444444,0.00283159650471008,,,0.0191788611111111,0.0302723055555556,,0,1,3.74954573002211e-06,-0.000402228424319755,-0.0164735149003171,0.00082255997498301,0.409430073974194,0.00193637437754741,1,1,1,,0.9,9,9,9,9,0.000669678843242356,0.000397137980757046,0,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"tau_sqr[11,11]",0.0248008937950689,"BMLVAR-Priors",200,200,1,"Posterior",0.0256033333333333,0.00301790235264975,,,0.0204732777777778,0.0322844444444444,,0,1,6.4862203236811e-06,0.000802439538264402,0.0323552669067091,0.000454194100917506,0.177162943798545,0.00254680590616582,1,1,1,,0.9,9,9,9,9,0.000854569417244082,0.000366086626315903,0,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"tau_sqr[12,12]",0.0246954254661911,"BMLVAR-Priors",200,200,1,"Posterior",0.0241711111111111,0.0028773543051118,,,0.0192888888888889,0.0305556388888889,,0,1,6.69082653059722e-06,-0.000524314355079947,-0.0212312339302578,0.000190737266695063,0.0709953312912314,0.00258666320393615,1,1,1,,0.9,9,9,9,9,0.000895539012805579,0.000581070919383372,0,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"tau_sqr[13,13]",0.0247664950452711,"BMLVAR-Priors",200,200,1,"Posterior",0.0250633333333333,0.00297409622515108,,,0.0199811111111111,0.0316245,,0,0.777777777777778,2.13428685248153e-05,0.000296838288062224,0.0119854782648747,-0.00191585264983729,-0.391794004153437,0.00461983425295922,0.777777777777778,1,1,,0.9,9,9,9,9,0.00162998295832946,0.000716943487612849,0.13857990321385,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"tau_sqr[14,14]",0.0248000465669856,"BMLVAR-Priors",200,200,1,"Posterior",0.0241577777777778,0.00288269636950165,,,0.0192455,0.0305366666666667,,0,1,5.94819314820782e-06,-0.000642268789207867,-0.0258978864202162,0.000387171485946205,0.155146313506035,0.00243889178689991,1,1,1,,0.9,9,9,9,9,0.000831841627851817,0.00037965047428094,0,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"tau_sqr[15,15]",0.024567703060877,"BMLVAR-Priors",200,200,1,"Posterior",0.0237666666666667,0.00281861387061308,,,0.0189688333333333,0.0300023055555556,,0,0.888888888888889,8.719014860405e-06,-0.000801036394210303,-0.0326052619663057,-0.000195855402741683,-0.0649717694828975,0.00295279780215392,0.888888888888889,1,1,,0.9,9,9,9,9,0.00100482309111825,0.000886247222162142,0.104756560175785,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"tau_sqr[16,16]",0.0248383760983694,"BMLVAR-Priors",200,200,1,"Posterior",0.0225866666666667,0.00272239427787575,,,0.0179377777777778,0.0285977777777778,,0,1,1.00721286981524e-05,-0.00225170943170274,-0.0906544543324859,0.000350227546804764,0.147640358587545,0.00317366171766186,1,1,1,,0.9,9,9,9,9,0.000790722243690328,0.000523755426062168,0,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"tau_sqr[17,17]",0.0245238340991058,"BMLVAR-Priors",200,200,1,"Posterior",0.0255966666666667,0.00297443262043455,,,0.0205322222222222,0.0321756388888889,,0,0.888888888888889,6.63643638468587e-06,0.00107283256756085,0.0437465268777024,0.000490252675261499,0.19734990462913,0.00257612817706842,0.888888888888889,1,1,,0.9,9,9,9,9,0.000828059981724351,0.000894473733896433,0.104756560175785,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"tau_sqr[18,18]",0.0246174589840405,"BMLVAR-Priors",200,200,1,"Posterior",0.02237,0.00263660094623778,,,0.0178644166666667,0.028179,,0,1,8.03276077383343e-06,-0.00224745898404054,-0.0912953276573982,0.000805098830486887,0.439583893222425,0.00283421254916307,1,1,1,,0.9,9,9,9,9,0.000610500705250298,0.000385421710495588,0,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"tau_sqr[19,19]",0.0246119045787222,"BMLVAR-Priors",200,200,1,"Posterior",0.0243877777777778,0.00284338034126621,,,0.0195344444444444,0.0306811111111111,,0,0.888888888888889,8.32205010685221e-06,-0.00022412680094446,-0.00910643872470659,-0.000207159683785825,-0.0679091839754803,0.00288479637181764,0.888888888888889,1,1,,0.9,9,9,9,9,0.00101684667501734,0.000594958224488514,0.104756560175785,0,0,,"summary-fit-mplus-k4-priors"
9,10,9,"tau_sqr[20,20]",0.0239908393088852,"BMLVAR-Priors",200,200,1,"Posterior",0.0238833333333333,0.00277095724486337,,,0.0191566388888889,0.0300033611111111,,0,1,2.3192019792238e-06,-0.000107505975551872,-0.00448112607348656,0.00115971548770835,0.719765039950346,0.00152289263548807,1,1,1,,0.9,9,9,9,9,0.00053708058571834,0.000384881366582229,0,0,0,,"summary-fit-mplus-k4-priors"
